,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_constant,gdp_current,unemployment,inflation,exports,imports,gross_capital_formation,government_expenditure,population,urban_population,gni_per_capita,interest_rate,exchange_rate,fdi_inflows,external_debt,manufacturing_value_added,services_value_added,gdp_constant_lag1,gdp_constant_lag2,gdp_constant_lag4,unemployment_lag1,unemployment_lag2,unemployment_lag4,inflation_lag1,inflation_lag2,inflation_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag4,unemployment_ma4,inflation_ma4,gdp_constant_diff,gdp_growth
2011-06-30,-0.8284928638645801,-1.584028595395437,0.8720386685096037,-0.3550535965469238,-0.5806775890687736,-0.04569114514352607,0.3966562547386271,-0.14253372151691712,-0.3216667696358609,0.19628187692889476,0.02644820700270997,-0.316012072105779,-0.26861076800599903,-0.5034748858015685,-0.5102511385916043,-1.7919767393811257,-1.2131360125138044,-0.2614572936469113,0.7217863119215714,0.19156950138396298,Japan,-0.752864753078461,-0.6526981240953367,-0.19919930228252364,1.152302905229393,-0.7731371237066548,0.5228460867759187,-0.6698959758865355,0.6714859957282914,-0.1180870517686497,-0.6448247367131076,-0.4186387673398092,-0.5910528346806116,0.9281475762335731,1.1828707569499024,1.2986254942122677,-0.6306649854418004,-0.6619752639920921,-0.7929810431005858,-1.731383884330852,0.38321707720703124,0.06226686590736965,0.08245934500257521,0.12527641567723216,0.22517143404166756,0.025571508847533488,0.21672277001074675,0.8417724908949599,1.0781437176179065,-0.6799214203113315,-0.7248616308017475,-0.1055438104471754,2.788515694760058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,-0.3443067619401473,-1.2443213049767359,0.6749930764869436,0.20174645198475047,-0.5138508575459249,0.023792463048805855,0.22151723826202482,0.11027925378040844,0.06180958806912237,0.22103558831844836,0.3150250418839729,0.12768161816192725,-0.235096245354052,-0.6724747440711643,-0.48704114103268037,-1.9945612407071425,-1.3417866900458912,-0.22722241768442017,0.6797910357234002,0.33015730238545393,Japan,1.6609276554289207,-0.40992677955800993,-0.3420204591179518,-0.8342293129309077,-0.7429051478538075,0.4828061614382078,0.0029498303519989917,0.8759242079100251,-0.07532154141497574,-0.8189084980431283,-0.6340188252157963,-0.21627754843969188,0.8622671728485335,0.91848326972584,1.2320127113479982,-0.5694512636878688,-0.6199092235734043,-0.693153391072135,-0.1546980006708736,-1.7478348428224435,0.48807456921067854,-0.02146174216938591,0.11187971274715443,0.19740158082627324,0.291958457671962,-0.08287794491513435,0.07760307870948983,0.9284708390481019,-0.6225435474582964,1.5978314502059625,-2.9188863819540405,0.4720070927879282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-0.373759398162983,-1.2684702738902778,0.6749930764869436,-0.2819746549040037,-0.4655305746204608,0.011159079741108514,0.21509011839132383,0.33499885758732023,-0.2798359547596764,0.10671901243433365,0.03799128039796049,0.2949931313153013,-0.20543228860439777,-0.6489900003523769,-0.46567882864709065,-1.938150515744411,-1.3832833119966312,-0.19699107630552196,0.6417881350993161,0.2935297379902807,Japan,-0.22720481052721536,-0.12630017880829394,-0.030911002879720928,-0.6045784597844197,0.3626695309311271,0.2942842797270081,-0.8467493334998428,0.510495347898709,-0.06715638043015441,-0.3317983084137319,-0.8092275201000023,-0.39332811121743294,0.6646239862615476,0.8523871415087031,1.1653989292819946,-0.5019182233229221,-0.5580012592754031,-0.6409953695209366,0.09869872866906097,-0.16718662398870227,0.36032672681278405,0.04998400526133733,0.004706089306526593,0.16963172761087958,0.018332074493984333,-0.013264804191458654,-0.31273675033213383,0.7954283634709866,-0.5655456396313977,-0.21741510000130043,-0.07711175399342665,0.4227141584879512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,-0.07553992797530293,-1.0335395639659442,0.7078336800814001,0.3883020274955727,-0.4596739738363659,0.049059229664199316,0.20705621855294756,0.32095901387121495,-0.3288385736574193,0.10574572095379042,-0.054353306764043596,0.4155064324267205,-0.1159933147317092,-0.7132255060621818,-0.44989356281012954,-1.6760413762620028,-1.1580593180864462,-0.10519840779472511,0.6056220981032647,0.2819580406779803,Japan,0.9522410704823596,0.9042257772993015,2.1747301622442006,-1.997463864340946,1.3913156326811156,0.7196137171103903,-0.7282016553484042,0.13927967662174917,-0.2103929322924938,-0.36142881444967384,-0.318969612425493,-0.6118382132059591,0.6646239862615476,0.6540967739536157,0.8989448002197142,-0.4530872309507262,-0.48970230714413393,-0.5978578078710252,0.3239372179367427,0.08684691118807372,-1.78287495707591,0.03699386936484155,0.0783879554219582,0.15574680100318353,-0.0840926905603274,-0.08044650109224145,-0.0845910535542457,0.7372223271787726,-0.5178255855665137,0.9406082665896663,-1.3721825108719183,0.0037842424304630412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,-0.27124658059500567,-1.2730864585598178,0.6093108840700705,0.2387477976201331,-0.5009164984740436,-0.0014743035665882164,-0.07734383572557137,-0.1004005063103961,-0.09921995635188659,0.4092808430153763,-0.09475406364742044,0.46970579751331726,-0.1372535482680655,-0.6061221169008829,-0.43935256715512566,-1.8538885884392176,-1.3812215375326007,-0.1274319905519807,0.568897116628536,0.2119534392813752,Japan,-0.8158357922578288,0.868179304194003,0.07121302614978765,-1.4231665679932914,1.1210575454699006,0.036464881891671,0.08150935175752322,0.04040397832886819,-0.41074171823621064,-0.06140834278200371,-0.3487915915213726,-0.7895931556364616,0.6975641879540675,0.6540967739536157,0.8323320173554457,-0.4471687302528665,-0.44031750834745376,-0.5343729017580374,0.3098649557282035,0.3126514424288331,-0.19321499037116427,0.07596427705432764,0.06499125249187905,0.044667388141609005,-0.11705270508098016,0.02403487026129445,0.40744158585061996,0.6707009646628164,-0.4968636738818751,-0.8049720876442109,1.157404371391528,-0.7109032794268975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,-0.35687375471378474,-1.3594146814429855,0.4451058956418669,-0.39384421171085526,-0.5218557758484065,0.05537592131804768,-0.12876079469117938,-0.6341116179605406,-0.32997949953988676,0.22960858275582935,-0.35447321504055707,0.4578975493312784,-0.10927763581207046,-0.6104048240480363,-0.4094555690881207,-1.9192457171323567,-1.3619866224139932,-0.09884861573423587,0.5312617016991341,0.10792304697523188,Japan,-0.4280585040558646,-0.28873630593476407,-0.6487019037917593,-0.3163270142579598,0.3321315459896114,-0.02639329730774031,-0.8240483667128758,-0.29685282907118565,-0.3632943805586526,-0.25829690337971395,-0.04683238017492434,-0.2922104988432301,0.5987425946605749,0.6871448380621841,0.632491670359169,-0.4888471576970743,-0.4343318842193593,-0.46433421428323285,-0.1124674983900796,0.2985438155226701,0.06226686590736965,0.0240037334683464,0.10518136128211518,0.12103448448394147,-0.37192947300068835,0.13172191288025162,0.4466489982945287,0.6124946789158054,-0.49896743637118157,-0.41594108441772865,-0.4870605838678078,-0.9080366003117204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-0.36984975618650034,-1.3667828853619322,0.379424688452954,-0.2084313549651501,-0.4340679481254697,0.03642584635650197,-0.09019807546697356,-0.5077051303118779,-0.6216831324775393,0.01728810091259393,-0.30252938476192975,0.584962204873402,-0.04567942647799177,-0.5845631884865057,-0.3921986176043544,-1.5993834754686682,-1.2262052625424533,-0.03400997657111697,0.49369765549109706,0.034357056937251086,Japan,-0.16800283629601706,-0.2560379095084783,-0.7263810820798015,-0.3009654262100381,0.26143396645861433,0.322239814797339,-0.783062877568603,-0.4618039192151059,-0.40185498471962217,-0.34444119553648783,-0.24499323950147306,-0.3224658704779262,0.43403960976610884,0.5879996542846407,0.632491670359169,-0.5100077476572786,-0.47648299877803474,-0.41369146822354286,-0.6474109677490986,-0.12484999314652073,0.2893587762622329,0.08245934500257521,0.05159454956180057,0.10714955787624396,-0.3200517718556885,0.24507578691611168,0.4046763863802272,0.5376582396309031,-0.4906987831589805,-0.1591851571097947,-0.04231543589646312,0.2502128986349568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,-0.08042798291820785,-1.1820077262580317,0.41226529204741047,-0.6535772227043359,-0.1582772713473299,0.023792463048805855,-0.5545574861251206,-0.44116502889478554,-0.06750933630727211,0.5616147697695087,-0.44681780220256123,1.0217290482995942,-0.06455814887572618,-0.4418232885730428,-0.3595084801974193,-0.9766008367377695,-0.8210367994997404,-0.052724173113028086,0.45757942529494705,0.010168447682923276,Japan,0.9203728871887421,-0.27337803571762487,-0.6545467014012287,1.1026945725026824,0.7875472065253605,-0.8094143495448273,0.14189468955688556,0.4584846487142228,-0.2729079208086052,-0.3574955614360532,-0.33169419819628765,-0.01611839003626732,0.3681592063810692,0.42275735083812166,0.6657980617913033,-0.42129206789764473,-0.4978835771164501,-0.40755337613622195,-0.5207126030791313,-0.6611378173618765,0.27517071755902506,0.06297414115783186,0.11187971274715443,0.14880433769933513,-0.46835466632934347,0.005940801089157344,0.023699259943631517,0.46282180034600084,-0.41148909567216063,0.9095163963769715,1.6835292200204952,0.14517068808017156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,0.10948838968709398,-1.0317507514538298,0.24806030361920686,-0.24447587310590876,0.35253360040229936,-0.039374453489677705,-0.024320096792288293,-0.3453862003157024,0.28477483532691666,0.8272239892645691,0.21690891802434353,1.246520544444533,0.059490295298850554,-0.3190583021017234,-0.3240894087268475,-0.82295011485365,-0.7073469701135086,0.0733778557246058,0.4221420272808921,-0.11639938507670765,Japan,0.5527883708340265,0.4888625374755404,-0.19547786184805435,1.197242007167068,1.0700181803564688,0.691750517143609,0.3068283634406434,0.3434076554273241,-0.08133747885013308,-0.06632591757544322,-0.34483292172988417,-0.2171590528004577,0.401099408073589,0.35666122262098476,0.5658778882931653,-0.14258648881712313,-0.4081617471432614,-0.4507781789650511,-0.4540188582299636,-0.5341210497734885,-0.1506369857442838,0.04998400526133733,0.09178465835203603,0.09326463126854713,0.17275500817262118,0.06929752296515586,-0.09901689484139313,0.3713549580684103,-0.18719495091438965,0.5578551569384913,1.388626658313151,0.19647327586329905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,0.3071478583504347,-0.8567550893254989,0.14953750760787726,0.9869212710830428,0.9690642876660993,-0.039374453489677705,-0.27015743184660124,0.010358260783327758,0.17352143778975673,0.7086207793041207,-0.5449339260621906,1.4082589597111541,0.060658239458787726,-0.28979101097221965,-0.2929095640609593,-0.7210712328463649,-0.5232977301325685,0.07453236337196749,0.38742505899567303,-0.1479608121825362,Japan,0.5739721166106051,1.0543214463591846,0.6545099166611523,1.423681018467115,1.3599327347835288,0.40970287359595037,0.5153254821825346,0.47259088239853886,-0.08334453786478892,0.12473739445645353,-0.051781732457821174,-0.30512000663126787,0.23639642317912293,0.38970928672955324,0.39934393272902285,0.3736232738723273,-0.12629528738560886,-0.4727238804912407,-0.35801887297047813,-0.4672596983174345,-0.6899823471146709,-0.014966674221138334,0.0783879554219582,0.15574680100318353,-0.5691853260263146,-0.06780386017818639,0.33548771311879444,0.29651851878350804,0.20463187175335223,0.585219970694514,0.00825973207352055,0.652611794105239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,0.28223441670952554,-0.8676648799213603,0.08385630041896396,1.5485168705370775,1.5030723365354934,-0.039374453489677705,-0.23962861246077166,0.10614666820315398,0.024107545176786767,0.8537309646816826,-0.9489414948959587,1.3551663090985224,0.08170860802890531,-0.18498584643247323,-0.26188079063340874,-0.48117369377126523,-0.39059978962099756,0.09598386030359096,0.3537146066045998,-0.18986175469881034,Japan,-0.20815396230809477,1.0314375117531605,0.6193104967250617,1.9516973241940363,1.0539540201643744,-0.03714493372003994,0.7915362868011945,1.1336521545568234,0.015515166096343992,0.3235905645081466,0.1405162354031795,-0.318449670703409,0.1375748298856304,0.22446698328303416,0.3327311498647543,0.9966702318846121,0.3957689597013715,-0.3807166239658112,-0.0014529854115991996,-0.3710184575724928,-0.5622414189754039,-0.014966674221138334,0.011404440771565839,0.1349194110916376,-0.9578969261415256,-0.017114542554069623,0.7520103847747112,0.22168207949860577,0.7137292683040196,-0.20137316878855172,1.1234741954116514,0.19649008300115287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,0.4577993958442312,-0.7355876132302019,-0.11318929160369609,1.6618429102830625,1.7690185392994768,-0.039374453489677705,-0.37299134977781745,0.4345230128965192,0.07131425724734326,1.1127564807632262,-0.9489414948959587,1.9465668561236487,0.1095567765924072,-0.11107535072316845,-0.242074512002696,-0.5519763103303429,-0.520177048020796,0.12490241476089242,0.32160544863948143,-0.26998060973221294,Japan,0.4912471779166196,0.7905185345110954,0.8656743957233163,1.47130522314007,1.288158171119216,0.444058424124882,-0.05680170968083533,0.5216860740095906,-0.09607752916583946,0.2985266660736596,0.3406543995383999,-0.021139669549227778,0.07169442650059035,0.12532179950549083,0.3660375412968886,1.536322348600404,1.0258820736801906,-0.09167036090378135,0.0945566008065092,-0.013556491997897187,-0.4949988709732386,-0.014966674221138334,0.011404440771565839,0.12103448448394147,-0.9568076084905912,-0.0943562360782107,1.0962010656057197,0.0886396039214904,1.2202394510474561,0.5071360122296329,0.6673562248589037,0.6045914002426191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,0.07308260557992927,-0.6910016251764247,-0.14603088042611279,3.8150070182319595,1.6578850168332677,-0.039374453489677705,-0.4838591675474093,-0.07173240437546174,0.1839524529161808,0.8292144516360795,-0.9489414948959587,0.4435201425489633,0.07925410038028735,-0.10980762859563105,-0.2237101244134496,-0.566588786096223,-0.41089419920233694,0.09361898173560818,0.29013853085170577,-0.31149184938007596,Japan,-1.4527058718087753,-0.3344793266326417,0.2906575426070913,0.6511707301754177,-1.5286052984115868,-1.1393907070808826,-0.4004480167791554,-0.30807156605034425,-0.23654351965670198,0.47515191396632744,0.315428537574792,0.17395289836942124,-0.12594876008639555,0.05922567128835345,0.19950358573274618,1.8050794048994039,1.571654541318728,0.44369209346034405,0.42369117801735684,0.08269437383362879,-0.3982089301531935,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.959218286609702,0.12691705623419372,0.8298343860861649,-0.011142315125045365,1.5632972114744668,-1.4729513011107513,-0.4051160079164378,-0.8598625411887393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,0.08653578386823609,-0.6793645152075058,-0.2117120876150261,3.6086983552095218,1.2555547644139815,-0.039374453489677705,-0.5465235862867441,-0.07173240437546174,0.3051930500636122,0.8278981536074288,-0.9489414948959587,0.7000802729242411,0.14165699186318034,-0.028941241051733187,-0.19388614411164112,-0.2725157749766629,-0.28248910374316805,0.15718207615930327,0.2604189575698809,-0.3726661892496774,Japan,-0.07392284978128494,-0.6881112938840701,-0.04363118539937788,0.9904386237400767,-1.3684789384991052,-0.5206483497184856,-0.07521990569746057,-0.13661385861745076,-0.25630948243262425,0.08811174921474942,0.49319514217042126,0.3769996014312423,-0.15888994999484846,-0.13906469626673407,0.09958341223460826,1.692771283769118,1.8434596492172,1.0898556741096794,-0.08373320080051652,0.41265609202778814,-0.03870896708563977,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.959132505957325,0.21698178732230478,0.2661244090555652,-0.10260890794783893,1.6385894125627491,-0.06578200461577807,0.7700505532684978,0.028418704481985503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,0.18276911493860132,-0.553629997643551,-0.3102348836263557,2.7813469310060834,0.7168794473418519,-0.039374453489677705,-0.8148558408885105,-0.12646863718679158,0.4416602991498173,0.7965480747721024,-0.9489414948959587,0.7496452711511088,0.1648698820419316,0.011669229758171258,-0.15009688675251054,0.4118469307775975,-0.09834567995648584,0.18077499856587181,0.23412402387752387,-0.4170810531598638,Japan,0.21755644520725362,-0.4553316319667669,-0.1807934433145398,0.5582116725091656,-1.20441688701983,-0.5006766732213626,0.34321224388873356,-0.3918476902963839,-0.1730534041107352,0.10164617368725931,0.10365391433966815,0.351407140714242,-0.22477035337988852,-0.17211375182714048,0.03297062937033928,1.2861886998613443,1.7298778091641107,1.6495302533011784,-0.08373320080051652,-0.09604348401551338,0.05809065369648462,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.9585220710362493,0.1851148194578341,-0.2148735545956227,-0.20239082699437472,1.4319710503075957,0.22677067025699982,0.17572642750356088,-0.06762208324325397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,0.5140621513027209,-0.14204586161445826,-0.27739428003189925,2.485508213102307,0.20762737075581125,-0.039374453489677705,-0.7023812431512432,-0.24960737173661923,0.3894425633322377,0.5310284007869406,-0.9489414948959587,0.8955932424052628,0.2544730980621113,0.03650842106190798,-0.11951838954367167,0.471194781911112,0.17090792280467793,0.272698014714274,0.2129871832638136,-0.48961083903906355,Japan,1.040026326901113,-0.1563526204056127,-0.5793859808526715,0.23143117139287192,-1.892304710482513,0.11763785254121463,0.19562049621775704,-1.090778295023998,-0.1021075600253333,0.19846067530149625,0.11727579859653352,0.531757166075971,-0.32359194667338104,-0.23820988004427784,-0.16686971762593744,0.7418199853897339,1.3186840544381142,1.9282588781498897,-0.138595821496579,-0.09604348401551338,0.3899335822548597,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.9564622733018573,0.09403135125183526,-0.5212042981940922,-0.24396670974869739,1.0216238053521758,1.0574932918924502,-0.057115168593604035,-0.1876418546437912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,0.5474645283941056,-0.02744064094363889,-0.4087576796376857,0.6641826385217546,-0.16863228740016564,-0.039374453489677705,-0.6140083449291045,-0.08541646257829517,0.33165179159151814,0.4122133580948087,-0.9489414948959587,0.9291701690350268,0.26506671657529146,0.04551001339204836,-0.09166588890216848,0.6595993975371414,0.3579463983398431,0.283470315907802,0.19690296487677608,-0.5041650022344641,Japan,-0.006035454170283904,0.6586957480401765,0.01929655839321401,0.2820502306302696,0.5854203770487612,0.5347631782058625,-0.05298531762929357,-0.9043079984874224,-0.040923528392374654,0.5317544504115692,0.21471591790518085,0.13655486990496843,-0.2906517449808612,-0.3373550638218212,-0.2001771082598068,0.22718549316921732,0.7681414967428244,1.8117838408315723,-0.26201888771099263,-0.15104397877638592,-0.12166624209591878,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.9562581044778389,0.08731104186428583,-0.19989335998650423,-0.31048782280985654,0.541599094853354,0.004720299079826945,-0.2909358818665411,0.3165098544016901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,0.5663831856710748,0.030145361850191812,-0.4087576796376857,0.16019906610900497,-0.40238152801433313,-0.039374453489677705,-0.7827202415350057,-0.08541646257829517,0.2791428449114328,0.36989195032348127,-0.9489414948959587,1.0137251311218105,0.3111913863290601,0.15457747908896854,-0.06338031737743093,0.4522282197315796,-0.013612529612469518,0.3301813228982338,0.1842925828090593,-0.5656209193211257,Japan,-0.05612901864034901,0.6687298646257175,0.01929655839321401,0.4616453862282677,0.29389895000598054,0.3593316838399458,-0.2968342371853168,-0.9628453165072608,-0.06313272684572746,0.5653585505176818,0.5501634456005488,0.15037471630856344,-0.422413539966874,-0.3043069997132527,-0.2667898911240758,-0.1530509496868984,0.24767038572331715,1.3901160116752254,-0.09744885597453312,-0.2747772168275511,-0.12166624209591878,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.956142746049478,0.14576735642245411,0.2390704408147506,-0.3603787823331244,0.10587894757974253,-0.04646649910078116,1.1864013031390244,0.028418704481985503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,0.5269619648805102,0.009698514069780057,-0.5072804756490157,0.3043105602181391,-0.5131540216555152,-0.039374453489677705,-0.9112626389490256,-0.413799649300762,-0.03444724814315803,0.02455394927741297,-0.9489414948959587,0.8117991465193302,0.39053859269479163,0.19466504640562393,-0.03577834320617088,0.5459544333786276,0.16440278524355323,0.4106616785739948,0.17296902939558592,-0.617859124630109,Japan,-0.2570664218960848,0.40206556569518903,-0.23529985989739183,0.4556337078806953,-0.12218825173721595,0.9161762317887299,-0.9031276369096052,-1.417307354262665,-0.19141456974361337,0.5843914609979505,0.583984696229368,0.24923089927126896,-0.422413539966874,-0.43650024759936495,-0.3667100646222137,-0.38927074589636745,-0.13687842873630232,0.8255498369864858,-0.09744885597453312,-0.10979360770573249,-0.17698031111427615,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.9563833494657368,0.2969248740571025,0.5164546654320216,-0.41026974185639276,-0.21738459801646282,-0.2526449948731143,0.1680064651552126,-0.5477659963771142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,0.694463056820645,0.20464959196970017,-0.5401220644714324,0.08872274182752442,-0.5258157245894977,-0.500492944220608,-1.4254322286051053,-0.16751123295454684,-0.2665522065232449,-0.2569265359409051,-0.9489414948959587,0.8277081670825791,0.5064935488235538,0.26930760700547524,0.020684112480166904,0.052282266590179184,-0.2000066822896561,0.5298739037096316,0.16068949993478834,-0.6740912211858722,Japan,0.4564785458499861,0.07983122763546327,0.10903257642884451,0.7778872463688121,-0.33633263798638396,1.1559768976361022,-1.1533301790211166,-1.5096812249396874,-0.023498210568351195,0.5447321683036898,0.603140597846027,0.5895533702157152,-0.521235133260367,-0.43650024759936495,-0.33340367319007946,-0.501214022395503,-0.37577726205675294,0.2918210996217095,-0.426590291012968,-0.10979360770573249,-0.3014189893331484,-0.014966674221138334,0.011404440771565839,0.05160985144545742,-0.9553670485760511,0.3612387798047266,0.5928646114111393,-0.4767911043723494,-0.4101398534386124,0.4786374930875502,0.6781641721465591,0.46055903089107986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,0.6582778166198461,0.1418838958028794,-0.6058032716603458,-0.3407031920491881,-0.465213049480747,-0.8289609102207226,-1.7146526227866499,-0.26329006153363,-0.3072645810382276,-0.4096819279144951,-0.9489414948959587,0.6559302705164172,0.4205584074306767,0.3314514987422804,0.0903459979739211,-0.3744513961341972,-0.330302789051042,0.44278306069817064,0.14537056372114554,-0.6973449940795605,Japan,-0.24518975042126104,-0.05304926990443404,-0.1329888601573259,1.122540488093887,-0.6731990584566704,0.19860385590787635,-1.1383827625421854,-1.5967280538713269,0.2496095719632811,0.7132448297241617,0.5632250258253881,0.6238661334174876,-0.5541763231688198,-0.5356454313769087,-0.46663023812035204,-0.5140095501108939,-0.4889901196700815,-0.10252307981721759,-0.17973318606000396,-0.4397622009617372,-0.13549475935050911,-0.489106634443211,0.011404440771565839,0.05160985144545742,-0.9555852711170821,0.25379908384809147,0.36260162423770753,-0.5266820638956172,-0.4880838696969201,-0.24120874179123425,0.49363824284428026,-0.13963586689932803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,0.7009109586649364,0.15074277681525458,-0.737167656494092,-0.4485015292400802,-0.3499343913893288,-0.8100108352591769,-1.4816695274737388,-0.01699617156413387,-0.3969416753535783,-0.45198276368382284,-0.9489414948959587,0.7715028820119205,0.4567373026974804,0.4399935101972068,0.14023349765394488,-0.5705507228751202,-0.24447288149248944,0.47864728213072866,0.12625623091390287,-0.7352227613184804,Japan,0.024847650462379186,-0.008170722943538627,0.09542922663820319,1.1083618501081778,-0.6211687812157598,0.09335691708689565,-1.1975424915630521,-1.6097980758559596,0.3811135217461313,0.6768410602934823,0.7328266202151884,0.6433004211468949,-0.6200567265538599,-0.5686944869373151,-0.46663023812035204,-0.4527663498064816,-0.5019307651704938,-0.347507229689204,-0.27573317131948943,-0.19228472476045705,-0.13549475935050911,-0.8268501677520846,-0.47757521617629867,0.05160985144545742,-0.9553282394356949,0.2786606038965837,0.1436114699219695,-0.6098338294042622,-0.4743003038272959,0.03734267156370288,1.1786436824377988,0.460568634969852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,0.7307926530328834,0.1809494642908829,-0.770008260088549,0.3754333634774177,-0.20024402515781028,-0.75947730202839,-1.2808220315143328,0.051410435391824154,-0.19617532973822582,-0.30816113214430796,-0.9489414948959587,0.8363938994273592,0.45674642726122994,0.47185236205423137,0.20617903068459487,0.22846396172479538,0.11380877051755545,0.4773065635725022,0.10331942140157548,-0.7398586486201574,Japan,-0.019074066991856233,0.12422915864115669,0.47397553224086475,1.0513804443928867,-0.18428433429498076,-0.6928198370307886,-0.49729281401254016,-0.8844159933947559,0.6212910655707125,0.7197316716173945,0.6961876087296585,0.6028047698819939,-0.7518195097558052,-0.6347906151544525,-0.5665504116184904,-0.33626928205085105,-0.43999298799723474,-0.4636038857150469,-0.02887058010445598,-0.2885259655053988,-0.46734460216751167,-0.8073649639073414,-0.8258894923583392,0.05160985144545742,-0.9551486852894899,0.2557446192546528,0.053726132587899475,-0.6763551919202188,-0.3920648220539452,-0.007722117532181337,0.0465206186390456,0.14844567894160104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,0.9030414537936905,0.28363582064105847,-0.8685310560998789,0.4128824756353011,-0.03968953021549247,-0.746843918720694,-1.2406525323224518,0.051410435391824154,0.23777915999761384,0.024750438753581055,-0.9489414948959587,0.9993378429602636,0.48294304978607067,0.46760026389204745,0.25921300854532725,0.055753110545156484,0.16877191624453233,0.5053126845665662,0.07701320660834796,-0.8051890682135654,Japan,0.4672925413644318,0.13020703742265796,0.23622673295749783,0.5376420955944976,0.05780992076602014,-1.5663083168362164,0.5075797768043778,0.2133853001377308,0.5653628329535687,0.7497938269584209,0.7393553802405355,0.7748711257600778,-0.7847597114483256,-0.7669848544924022,-0.5998578022523599,-0.18499679999776095,-0.3221746932621299,-0.4768741599673318,0.0396939801104467,-0.04104298925464279,-0.21845618291596583,-0.7554044203213607,-0.8057944379632207,-0.4551899697354764,-0.9541232057376849,0.17880489995482662,0.07002366070601378,-0.7595067079740663,-0.2643066096464198,0.4954163328012379,-0.486608683632799,0.028418704481985503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
